time,voltage
2022-12-23 00:12:45.531058,3.708355
2022-12-23 00:13:15.672467,3.708128
2022-12-23 00:13:45.800639,3.707876
2022-12-23 00:14:15.922301,3.707617
2022-12-23 00:14:46.041501,3.707357
2022-12-23 00:15:16.160188,3.707107
2022-12-23 00:15:46.280285,3.70686
2022-12-23 00:16:16.406556,3.70663
2022-12-23 00:16:46.535041,3.706367
2022-12-23 00:17:16.669559,3.706116
2022-12-23 00:17:46.806942,3.705878
2022-12-23 00:18:16.946180,3.705604
2022-12-23 00:18:47.071004,3.705357
2022-12-23 00:19:17.198813,3.705137
2022-12-23 00:19:47.336055,3.704877
2022-12-23 00:20:17.475736,3.704626
2022-12-23 00:20:47.608425,3.704361
2022-12-23 00:21:17.743440,3.704138
2022-12-23 00:21:47.883626,3.703886
2022-12-23 00:22:18.012620,3.703645
2022-12-23 00:22:48.136793,3.703398
2022-12-23 00:23:18.262333,3.703155
2022-12-23 00:23:48.393755,3.702901
2022-12-23 00:24:18.515490,3.702661
2022-12-23 00:24:48.630303,3.702422
2022-12-23 00:25:18.765524,3.702162
2022-12-23 00:25:48.899876,3.701933
2022-12-23 00:26:19.036054,3.701679
2022-12-23 00:26:49.165671,3.701453
2022-12-23 00:27:19.284615,3.701205
2022-12-23 00:27:49.413075,3.700971
2022-12-23 00:28:19.550922,3.700715
2022-12-23 00:28:49.685346,3.700464
2022-12-23 00:29:19.829167,3.700237
2022-12-23 00:29:49.947624,3.699987
2022-12-23 00:30:20.080175,3.699739
2022-12-23 00:30:50.215552,3.699507
2022-12-23 00:31:20.357081,3.699256
2022-12-23 00:31:50.486985,3.699032
2022-12-23 00:32:20.614756,3.698782
2022-12-23 00:32:50.746676,3.698566
2022-12-23 00:33:20.892116,3.698328
2022-12-23 00:33:51.014005,3.698102
2022-12-23 00:34:21.143624,3.697841
2022-12-23 00:34:51.279439,3.697602
2022-12-23 00:35:21.416837,3.69737
2022-12-23 00:35:51.552056,3.697142
2022-12-23 00:36:21.679908,3.696888
2022-12-23 00:36:51.808281,3.696664
2022-12-23 00:37:21.926991,3.696406
2022-12-23 00:37:52.055762,3.696209
2022-12-23 00:38:22.187902,3.695951
2022-12-23 00:38:52.326530,3.695733
2022-12-23 00:39:22.460851,3.6955
2022-12-23 00:39:52.599764,3.695269
2022-12-23 00:40:22.726635,3.69504
2022-12-23 00:40:52.850177,3.694806
2022-12-23 00:41:22.976728,3.694599
2022-12-23 00:41:53.117276,3.694365
2022-12-23 00:42:23.255125,3.694131
2022-12-23 00:42:53.382392,3.693912
2022-12-23 00:43:23.505691,3.693677
2022-12-23 00:43:53.624691,3.693451
2022-12-23 00:44:23.737498,3.6932
2022-12-23 00:44:53.864268,3.692997
2022-12-23 00:45:23.992124,3.692772
2022-12-23 00:45:54.123121,3.692529
2022-12-23 00:46:24.246411,3.692306
2022-12-23 00:46:54.380141,3.692087
2022-12-23 00:47:24.505234,3.691861
2022-12-23 00:47:54.644504,3.691641
2022-12-23 00:48:24.780215,3.691397
2022-12-23 00:48:54.901308,3.691174
2022-12-23 00:49:25.040037,3.690957
2022-12-23 00:49:55.171777,3.690735
2022-12-23 00:50:25.301479,3.690513
2022-12-23 00:50:55.422859,3.690279
2022-12-23 00:51:25.545097,3.69006
2022-12-23 00:51:55.673529,3.689849
2022-12-23 00:52:25.804701,3.689624
2022-12-23 00:52:55.931303,3.6894
2022-12-23 00:53:26.064923,3.68918
2022-12-23 00:53:56.203219,3.688969
2022-12-23 00:54:26.330607,3.68876
2022-12-23 00:54:56.455162,3.688545
2022-12-23 00:55:26.574237,3.688328
2022-12-23 00:55:56.705583,3.68811
2022-12-23 00:56:26.833401,3.687884
2022-12-23 00:56:56.954369,3.687694
2022-12-23 00:57:27.068308,3.687468
2022-12-23 00:57:57.187883,3.68725
2022-12-23 00:58:27.322316,3.687047
2022-12-23 00:58:57.455337,3.686829
2022-12-23 00:59:27.597014,3.686609
2022-12-23 00:59:57.724169,3.686406
2022-12-23 01:00:27.839201,3.686186
2022-12-23 01:00:57.963999,3.685976
2022-12-23 01:01:28.083227,3.685787
2022-12-23 01:01:58.221791,3.685559
2022-12-23 01:02:28.357114,3.68537
2022-12-23 01:02:58.484900,3.685145
2022-12-23 01:03:28.607430,3.684933
2022-12-23 01:03:58.733757,3.684726
2022-12-23 01:04:28.871711,3.684515
2022-12-23 01:04:59.004426,3.684317
2022-12-23 01:05:29.131407,3.684106
2022-12-23 01:05:59.262414,3.683913
2022-12-23 01:06:29.387867,3.683704
2022-12-23 01:06:59.527147,3.683484
2022-12-23 01:07:29.655848,3.683286
2022-12-23 01:07:59.777018,3.683083
2022-12-23 01:08:29.915108,3.682866
2022-12-23 01:09:00.057610,3.682661
2022-12-23 01:09:30.190733,3.682455
2022-12-23 01:10:00.325478,3.682255
2022-12-23 01:10:30.463573,3.68205
2022-12-23 01:11:00.598550,3.681853
2022-12-23 01:11:30.731769,3.681669
2022-12-23 01:12:00.854512,3.681453
2022-12-23 01:12:30.982800,3.681276
2022-12-23 01:13:01.112601,3.681066
2022-12-23 01:13:31.243623,3.680867
2022-12-23 01:14:01.377124,3.680674
2022-12-23 01:14:31.503066,3.68047
2022-12-23 01:15:01.624247,3.680274
2022-12-23 01:15:31.746479,3.68007
2022-12-23 01:16:01.882727,3.67987
2022-12-23 01:16:32.014900,3.67968
2022-12-23 01:17:02.129063,3.679482
2022-12-23 01:17:32.266041,3.679287
2022-12-23 01:18:02.402913,3.679077
2022-12-23 01:18:32.537558,3.678873
2022-12-23 01:19:02.663117,3.67868
2022-12-23 01:19:32.789074,3.678483
2022-12-23 01:20:02.910123,3.678289
2022-12-23 01:20:33.028223,3.67808
2022-12-23 01:21:03.140636,3.67792
2022-12-23 01:21:33.274737,3.677718
2022-12-23 01:22:03.411993,3.67751
2022-12-23 01:22:33.545254,3.677323
2022-12-23 01:23:03.666286,3.677119
2022-12-23 01:23:33.793435,3.676941
2022-12-23 01:24:03.918452,3.676748
2022-12-23 01:24:34.042809,3.676556
2022-12-23 01:25:04.155381,3.676367
2022-12-23 01:25:34.296399,3.676167
2022-12-23 01:26:04.426118,3.67598
2022-12-23 01:26:34.559477,3.675791
2022-12-23 01:27:04.674059,3.675603
2022-12-23 01:27:34.800797,3.6754
2022-12-23 01:28:04.926320,3.675205
2022-12-23 01:28:35.065868,3.675027
2022-12-23 01:29:05.198380,3.674816
2022-12-23 01:29:35.330806,3.67464
2022-12-23 01:30:05.456564,3.674458
2022-12-23 01:30:35.586004,3.674275
2022-12-23 01:31:05.709656,3.674088
2022-12-23 01:31:35.828952,3.673891
2022-12-23 01:32:05.948578,3.673705
2022-12-23 01:32:36.059612,3.673517
2022-12-23 01:33:06.182983,3.673341
2022-12-23 01:33:36.306757,3.673156
2022-12-23 01:34:06.424736,3.672976
2022-12-23 01:34:36.550611,3.672793
2022-12-23 01:35:06.682467,3.672612
2022-12-23 01:35:36.801863,3.672417
2022-12-23 01:36:06.930759,3.672244
2022-12-23 01:36:37.064962,3.67206
2022-12-23 01:37:07.185588,3.671864
2022-12-23 01:37:37.320844,3.671689
2022-12-23 01:38:07.442413,3.671507
2022-12-23 01:38:37.572336,3.671328
2022-12-23 01:39:07.709229,3.671132
2022-12-23 01:39:37.836848,3.670953
2022-12-23 01:40:07.965499,3.670785
2022-12-23 01:40:38.104803,3.670604
2022-12-23 01:41:08.227333,3.670427
2022-12-23 01:41:38.363625,3.670239
2022-12-23 01:42:08.492407,3.670048
2022-12-23 01:42:38.601882,3.669885
2022-12-23 01:43:08.732146,3.669696
2022-12-23 01:43:38.855363,3.669513
2022-12-23 01:44:08.987345,3.669334
2022-12-23 01:44:39.103364,3.66917
2022-12-23 01:45:09.220202,3.66898
2022-12-23 01:45:39.348644,3.668812
2022-12-23 01:46:09.473684,3.668624
2022-12-23 01:46:39.604526,3.668456
2022-12-23 01:47:09.723273,3.668258
2022-12-23 01:47:39.846157,3.668085
2022-12-23 01:48:09.964356,3.667909
2022-12-23 01:48:40.076631,3.667749
2022-12-23 01:49:10.197282,3.667565
2022-12-23 01:49:40.326681,3.6674
2022-12-23 01:50:10.456603,3.667218
2022-12-23 01:50:40.584273,3.667054
2022-12-23 01:51:10.701735,3.666882
2022-12-23 01:51:40.828798,3.666701
2022-12-23 01:52:10.959514,3.66652
2022-12-23 01:52:41.085705,3.666358
2022-12-23 01:53:11.221663,3.666186
2022-12-23 01:53:41.356125,3.666009
2022-12-23 01:54:11.477464,3.665823
2022-12-23 01:54:41.614277,3.66566
2022-12-23 01:55:11.754844,3.665477
2022-12-23 01:55:41.883203,3.665315
2022-12-23 01:56:12.005679,3.665146
2022-12-23 01:56:42.135193,3.664978
2022-12-23 01:57:12.261134,3.664786
2022-12-23 01:57:42.384542,3.664639
2022-12-23 01:58:12.512907,3.664479
2022-12-23 01:58:42.626733,3.664304
2022-12-23 01:59:12.767644,3.664128
2022-12-23 01:59:42.899309,3.663954
2022-12-23 02:00:13.031719,3.663793
2022-12-23 02:00:43.150311,3.663639
2022-12-23 02:01:13.281450,3.663446
2022-12-23 02:01:43.399040,3.663312
2022-12-23 02:02:13.531795,3.66313
2022-12-23 02:02:43.663960,3.662959
2022-12-23 02:03:13.787796,3.662784
2022-12-23 02:03:43.904332,3.662627
2022-12-23 02:04:14.022618,3.662459
2022-12-23 02:04:44.143827,3.662301
2022-12-23 02:05:14.270036,3.662143
2022-12-23 02:05:44.405069,3.661975
2022-12-23 02:06:14.545331,3.661804
2022-12-23 02:06:44.668546,3.661658
2022-12-23 02:07:14.797629,3.661481
2022-12-23 02:07:44.920320,3.661322
2022-12-23 02:08:15.059143,3.66116
2022-12-23 02:08:45.184454,3.660993
2022-12-23 02:09:15.304616,3.660849
2022-12-23 02:09:45.420352,3.660666
2022-12-23 02:10:15.551749,3.660508
2022-12-23 02:10:45.666665,3.660335
2022-12-23 02:11:15.798937,3.660168
2022-12-23 02:11:45.919790,3.66002
2022-12-23 02:12:16.051113,3.65985
2022-12-23 02:12:46.183838,3.659687
2022-12-23 02:13:16.299002,3.65952
2022-12-23 02:13:46.431821,3.659352
2022-12-23 02:14:16.555152,3.659186
2022-12-23 02:14:46.694473,3.659008
2022-12-23 02:15:16.819726,3.658845
2022-12-23 02:15:46.952141,3.658685
2022-12-23 02:16:17.075126,3.65853
2022-12-23 02:16:47.202941,3.658362
2022-12-23 02:17:17.338197,3.65821
2022-12-23 02:17:47.479832,3.658033
2022-12-23 02:18:17.607429,3.657896
2022-12-23 02:18:47.734651,3.657742
2022-12-23 02:19:17.861518,3.657594
2022-12-23 02:19:47.990029,3.657416
2022-12-23 02:20:18.116951,3.657257
2022-12-23 02:20:48.243334,3.657105
2022-12-23 02:21:18.370011,3.656962
2022-12-23 02:21:48.495773,3.656821
2022-12-23 02:22:18.628716,3.656655
2022-12-23 02:22:48.759558,3.656487
2022-12-23 02:23:18.895352,3.656343
2022-12-23 02:23:49.035969,3.656203
2022-12-23 02:24:19.170897,3.656039
2022-12-23 02:24:49.303990,3.655873
2022-12-23 02:25:19.420949,3.655728
2022-12-23 02:25:49.546426,3.655562
2022-12-23 02:26:19.683108,3.655406
2022-12-23 02:26:49.812253,3.655251
2022-12-23 02:27:19.933474,3.655095
2022-12-23 02:27:50.058089,3.654969
2022-12-23 02:28:20.186539,3.654787
2022-12-23 02:28:50.325037,3.654632
2022-12-23 02:29:20.455026,3.654481
2022-12-23 02:29:50.579785,3.654334
2022-12-23 02:30:20.713808,3.654186
2022-12-23 02:30:50.834453,3.654009
2022-12-23 02:31:20.950417,3.653869
2022-12-23 02:31:51.084893,3.653716
2022-12-23 02:32:21.213212,3.653564
2022-12-23 02:32:51.351544,3.653412
2022-12-23 02:33:21.485822,3.653258
2022-12-23 02:33:51.613390,3.653107
2022-12-23 02:34:21.740872,3.652949
2022-12-23 02:34:51.860664,3.652813
2022-12-23 02:35:21.981351,3.652652
2022-12-23 02:35:52.107596,3.652509
2022-12-23 02:36:22.230561,3.652358
2022-12-23 02:36:52.362806,3.652209
2022-12-23 02:37:22.483649,3.652056
2022-12-23 02:37:52.606674,3.651918
2022-12-23 02:38:22.740855,3.651758
2022-12-23 02:38:52.856239,3.651602
2022-12-23 02:39:22.982314,3.651453
2022-12-23 02:39:53.103875,3.65129
2022-12-23 02:40:23.224690,3.65116
2022-12-23 02:40:53.343012,3.651003
2022-12-23 02:41:23.468519,3.650846
2022-12-23 02:41:53.605795,3.650702
2022-12-23 02:42:23.748244,3.650559
2022-12-23 02:42:53.870370,3.650397
2022-12-23 02:43:23.998648,3.650263
2022-12-23 02:43:54.121007,3.650125
2022-12-23 02:44:24.239980,3.649967
2022-12-23 02:44:54.361773,3.64982
2022-12-23 02:45:24.484482,3.649693
2022-12-23 02:45:54.604579,3.649537
2022-12-23 02:46:24.734006,3.649381
2022-12-23 02:46:54.868121,3.649235
2022-12-23 02:47:25.008376,3.649095
2022-12-23 02:47:55.140842,3.64896
2022-12-23 02:48:25.272948,3.64879
2022-12-23 02:48:55.396069,3.648649
2022-12-23 02:49:25.532911,3.648484
2022-12-23 02:49:55.670144,3.64835
2022-12-23 02:50:25.804840,3.648196
2022-12-23 02:50:55.928176,3.648048
2022-12-23 02:51:26.060134,3.647916
2022-12-23 02:51:56.178973,3.64776
2022-12-23 02:52:26.300714,3.647619
2022-12-23 02:52:56.415887,3.647483
2022-12-23 02:53:26.545147,3.647346
2022-12-23 02:53:56.664371,3.647176
2022-12-23 02:54:26.791202,3.647063
2022-12-23 02:54:56.913692,3.646912
2022-12-23 02:55:27.043712,3.646778
2022-12-23 02:55:57.159121,3.646637
2022-12-23 02:56:27.284380,3.646488
2022-12-23 02:56:57.405371,3.646359
2022-12-23 02:57:27.526274,3.646199
2022-12-23 02:57:57.648208,3.646059
2022-12-23 02:58:27.763670,3.645909
2022-12-23 02:58:57.895493,3.645779
2022-12-23 02:59:28.025628,3.645629
2022-12-23 02:59:58.149751,3.64549
2022-12-23 03:00:28.268742,3.645348
2022-12-23 03:00:58.389600,3.645197
2022-12-23 03:01:28.502754,3.645068
2022-12-23 03:01:58.628776,3.644914
2022-12-23 03:02:28.756643,3.644772
2022-12-23 03:02:58.893072,3.644634
2022-12-23 03:03:29.035664,3.644498
2022-12-23 03:03:59.170097,3.644359
2022-12-23 03:04:29.308097,3.644237
2022-12-23 03:04:59.436689,3.64408
2022-12-23 03:05:29.557323,3.643951
2022-12-23 03:05:59.680317,3.643821
2022-12-23 03:06:29.801655,3.643668
2022-12-23 03:06:59.943133,3.643524
2022-12-23 03:07:30.074685,3.643377
2022-12-23 03:08:00.194340,3.643244
2022-12-23 03:08:30.316748,3.643109
2022-12-23 03:09:00.433483,3.64297
2022-12-23 03:09:30.564048,3.64284
2022-12-23 03:10:00.690025,3.642693
2022-12-23 03:10:30.811075,3.642558
2022-12-23 03:11:00.939111,3.642399
2022-12-23 03:11:31.074687,3.642258
2022-12-23 03:12:01.209440,3.642129
2022-12-23 03:12:31.328897,3.641993
2022-12-23 03:13:01.452566,3.641842
2022-12-23 03:13:31.565371,3.641726
2022-12-23 03:14:01.698761,3.641589
2022-12-23 03:14:31.830831,3.641443
2022-12-23 03:15:01.941938,3.641299
2022-12-23 03:15:32.074174,3.641167
2022-12-23 03:16:02.192464,3.64103
2022-12-23 03:16:32.313500,3.640888
2022-12-23 03:17:02.425757,3.640762
2022-12-23 03:17:32.564851,3.640628
2022-12-23 03:18:02.692041,3.640497
2022-12-23 03:18:32.810087,3.640354
2022-12-23 03:19:02.926464,3.640214
2022-12-23 03:19:33.053459,3.640077
2022-12-23 03:20:03.182205,3.639951
2022-12-23 03:20:33.316258,3.639798
2022-12-23 03:21:03.438653,3.639685
2022-12-23 03:21:33.560803,3.639555
2022-12-23 03:22:03.697355,3.63942
2022-12-23 03:22:33.824779,3.639302
2022-12-23 03:23:03.947081,3.639144
2022-12-23 03:23:34.076061,3.63901
2022-12-23 03:24:04.216478,3.638877
2022-12-23 03:24:34.346793,3.638763
2022-12-23 03:25:04.483794,3.638601
2022-12-23 03:25:34.623230,3.638477
2022-12-23 03:26:04.757459,3.638345
2022-12-23 03:26:34.887832,3.638204
2022-12-23 03:27:05.001754,3.638072
2022-12-23 03:27:35.130286,3.637935
2022-12-23 03:28:05.247533,3.637788
2022-12-23 03:28:35.381781,3.637651
2022-12-23 03:29:05.519190,3.637535
2022-12-23 03:29:35.653869,3.637403
2022-12-23 03:30:05.795221,3.637285
2022-12-23 03:30:35.924034,3.63714
2022-12-23 03:31:06.035206,3.636998
2022-12-23 03:31:36.171457,3.636869
2022-12-23 03:32:06.309158,3.636734
2022-12-23 03:32:36.447695,3.636596
2022-12-23 03:33:06.577321,3.636455
2022-12-23 03:33:36.696736,3.636323
2022-12-23 03:34:06.827279,3.6362
2022-12-23 03:34:36.960231,3.636072
2022-12-23 03:35:07.087811,3.635919
2022-12-23 03:35:37.217704,3.635777
2022-12-23 03:36:07.357642,3.63565
2022-12-23 03:36:37.493677,3.635523
2022-12-23 03:37:07.627625,3.635396
2022-12-23 03:37:37.741695,3.635263
2022-12-23 03:38:07.858607,3.635139
2022-12-23 03:38:37.982347,3.635016
2022-12-23 03:39:08.100573,3.634873
2022-12-23 03:39:38.224150,3.634731
2022-12-23 03:40:08.349546,3.634607
2022-12-23 03:40:38.471919,3.634482
2022-12-23 03:41:08.600348,3.634353
2022-12-23 03:41:38.735776,3.634215
2022-12-23 03:42:08.873812,3.634087
2022-12-23 03:42:39.013971,3.633962
2022-12-23 03:43:09.142516,3.633838
2022-12-23 03:43:39.265725,3.63369
2022-12-23 03:44:09.387328,3.63358
2022-12-23 03:44:39.513300,3.633459
2022-12-23 03:45:09.635414,3.633327
2022-12-23 03:45:39.767218,3.633194
2022-12-23 03:46:09.902422,3.633052
2022-12-23 03:46:40.027648,3.632925
2022-12-23 03:47:10.161762,3.632788
2022-12-23 03:47:40.303662,3.632658
2022-12-23 03:48:10.438696,3.63252
2022-12-23 03:48:40.566640,3.632407
2022-12-23 03:49:10.690221,3.632283
2022-12-23 03:49:40.830265,3.632141
2022-12-23 03:50:10.960605,3.632027
2022-12-23 03:50:41.101036,3.631903
2022-12-23 03:51:11.223302,3.631763
2022-12-23 03:51:41.351319,3.631639
2022-12-23 03:52:11.466385,3.631515
2022-12-23 03:52:41.583155,3.631385
2022-12-23 03:53:11.712042,3.631236
2022-12-23 03:53:41.838355,3.631117
2022-12-23 03:54:11.966625,3.631001
2022-12-23 03:54:42.079373,3.630863
2022-12-23 03:55:12.217310,3.630725
2022-12-23 03:55:42.343385,3.630604
2022-12-23 03:56:12.462515,3.63049
2022-12-23 03:56:42.589325,3.630338
2022-12-23 03:57:12.714969,3.630205
2022-12-23 03:57:42.841450,3.630081
2022-12-23 03:58:12.975605,3.629953
2022-12-23 03:58:43.092288,3.62983
2022-12-23 03:59:13.218540,3.6297
2022-12-23 03:59:43.350150,3.629572
2022-12-23 04:00:13.461728,3.629451
2022-12-23 04:00:43.587144,3.629307
2022-12-23 04:01:13.711550,3.629198
2022-12-23 04:01:43.832460,3.629074
2022-12-23 04:02:13.962981,3.628948
2022-12-23 04:02:44.080457,3.628804
2022-12-23 04:03:14.203695,3.628658
2022-12-23 04:03:44.336707,3.628532
2022-12-23 04:04:14.467708,3.628407
2022-12-23 04:04:44.611387,3.628273
2022-12-23 04:05:14.734259,3.628148
2022-12-23 04:05:44.857572,3.628026
2022-12-23 04:06:14.984747,3.627902
2022-12-23 04:06:45.123469,3.627773
2022-12-23 04:07:15.248549,3.627636
2022-12-23 04:07:45.379006,3.627505
2022-12-23 04:08:15.503396,3.627377
2022-12-23 04:08:45.635733,3.627257
2022-12-23 04:09:15.755036,3.627115
2022-12-23 04:09:45.887258,3.626985
2022-12-23 04:10:16.021792,3.626865
2022-12-23 04:10:46.140670,3.62675
2022-12-23 04:11:16.262270,3.626593
2022-12-23 04:11:46.387676,3.626477
2022-12-23 04:12:16.517737,3.62637
2022-12-23 04:12:46.642803,3.626241
2022-12-23 04:13:16.768197,3.626115
2022-12-23 04:13:46.892336,3.625982
2022-12-23 04:14:17.007716,3.625848
2022-12-23 04:14:47.143965,3.625726
2022-12-23 04:15:17.269896,3.625603
2022-12-23 04:15:47.395156,3.625476
2022-12-23 04:16:17.512828,3.625349
2022-12-23 04:16:47.635794,3.625222
2022-12-23 04:17:17.769155,3.625083
2022-12-23 04:17:47.897458,3.624946
2022-12-23 04:18:18.036248,3.624837
2022-12-23 04:18:48.164125,3.6247
2022-12-23 04:19:18.292374,3.624571
2022-12-23 04:19:48.420445,3.624456
2022-12-23 04:20:18.542331,3.624315
2022-12-23 04:20:48.661470,3.624187
2022-12-23 04:21:18.781236,3.624063
2022-12-23 04:21:48.910838,3.623933
2022-12-23 04:22:19.044420,3.623812
2022-12-23 04:22:49.173064,3.623672
2022-12-23 04:23:19.290961,3.623553
2022-12-23 04:23:49.417903,3.62344
2022-12-23 04:24:19.539340,3.623301
2022-12-23 04:24:49.659089,3.623172
2022-12-23 04:25:19.786337,3.623054
2022-12-23 04:25:49.919130,3.622918
2022-12-23 04:26:20.037831,3.6228
2022-12-23 04:26:50.157995,3.622669
2022-12-23 04:27:20.277165,3.622547
2022-12-23 04:27:50.405011,3.622425
2022-12-23 04:28:20.545330,3.622288
2022-12-23 04:28:50.675287,3.62216
2022-12-23 04:29:20.796639,3.622039
2022-12-23 04:29:50.914309,3.6219
2022-12-23 04:30:21.034483,3.62179
2022-12-23 04:30:51.161280,3.621656
2022-12-23 04:31:21.289616,3.621523
2022-12-23 04:31:51.417090,3.621401
2022-12-23 04:32:21.552950,3.621285
2022-12-23 04:32:51.664237,3.621148
2022-12-23 04:33:21.799281,3.621036
2022-12-23 04:33:51.927780,3.620901
2022-12-23 04:34:22.041625,3.62078
2022-12-23 04:34:52.165915,3.620651
2022-12-23 04:35:22.302400,3.620542
2022-12-23 04:35:52.425953,3.620409
2022-12-23 04:36:22.543922,3.620278
2022-12-23 04:36:52.672343,3.620169
2022-12-23 04:37:22.786919,3.620016
2022-12-23 04:37:52.919242,3.619889
2022-12-23 04:38:23.050012,3.619761
2022-12-23 04:38:53.170430,3.619627
2022-12-23 04:39:23.294666,3.619522
2022-12-23 04:39:53.428525,3.619387
2022-12-23 04:40:23.547650,3.619252
2022-12-23 04:40:53.662151,3.61914
2022-12-23 04:41:23.786670,3.619006
2022-12-23 04:41:53.910928,3.618876
2022-12-23 04:42:24.039272,3.618749
2022-12-23 04:42:54.173680,3.618627
2022-12-23 04:43:24.304142,3.61849
2022-12-23 04:43:54.422473,3.618379
2022-12-23 04:44:24.551146,3.618232
2022-12-23 04:44:54.685890,3.618115
2022-12-23 04:45:24.805039,3.617978
2022-12-23 04:45:54.927526,3.617837
2022-12-23 04:46:25.048073,3.617722
2022-12-23 04:46:55.174767,3.617586
2022-12-23 04:47:25.300873,3.617456
2022-12-23 04:47:55.431292,3.617325
2022-12-23 04:48:25.558574,3.617199
2022-12-23 04:48:55.691703,3.617073
2022-12-23 04:49:25.826867,3.616924
2022-12-23 04:49:55.963799,3.616814
2022-12-23 04:50:26.106335,3.616678
2022-12-23 04:50:56.233347,3.616549
2022-12-23 04:51:26.366369,3.616424
2022-12-23 04:51:56.491570,3.616274
2022-12-23 04:52:26.618961,3.616148
2022-12-23 04:52:56.746898,3.616043
2022-12-23 04:53:26.865755,3.615888
2022-12-23 04:53:56.996073,3.615755
2022-12-23 04:54:27.126888,3.615631
2022-12-23 04:54:57.248878,3.615512
2022-12-23 04:55:27.375695,3.615394
2022-12-23 04:55:57.503635,3.615263
2022-12-23 04:56:27.633888,3.615124
2022-12-23 04:56:57.765966,3.614986
2022-12-23 04:57:27.892987,3.614862
2022-12-23 04:57:58.030119,3.614735
2022-12-23 04:58:28.156621,3.614604
2022-12-23 04:58:58.285931,3.614488
2022-12-23 04:59:28.414728,3.614353
2022-12-23 04:59:58.546556,3.614223
2022-12-23 05:00:28.683787,3.6141
2022-12-23 05:00:58.813632,3.613973
2022-12-23 05:01:28.934145,3.61383
2022-12-23 05:01:59.060207,3.613703
2022-12-23 05:02:29.197507,3.613574
2022-12-23 05:02:59.330897,3.613461
2022-12-23 05:03:29.447819,3.613322
2022-12-23 05:03:59.571387,3.6132
2022-12-23 05:04:29.691183,3.613051
2022-12-23 05:04:59.814989,3.612947
2022-12-23 05:05:29.926245,3.612813
2022-12-23 05:06:00.060155,3.612682
2022-12-23 05:06:30.202563,3.612549
2022-12-23 05:07:00.330386,3.612425
2022-12-23 05:07:30.447560,3.612303
2022-12-23 05:08:00.565894,3.612166
2022-12-23 05:08:30.700021,3.612025
2022-12-23 05:09:00.820011,3.611897
2022-12-23 05:09:30.954437,3.611772
2022-12-23 05:10:01.077270,3.611638
2022-12-23 05:10:31.214284,3.611513
2022-12-23 05:11:01.339222,3.611377
2022-12-23 05:11:31.465284,3.611241
2022-12-23 05:12:01.585874,3.611115
2022-12-23 05:12:31.716005,3.61099
2022-12-23 05:13:01.842469,3.610848
2022-12-23 05:13:31.960433,3.610731
2022-12-23 05:14:02.083483,3.6106
2022-12-23 05:14:32.212461,3.610463
2022-12-23 05:15:02.342012,3.610327
2022-12-23 05:15:32.468215,3.610205
2022-12-23 05:16:02.604432,3.610065
2022-12-23 05:16:32.741682,3.609931
2022-12-23 05:17:02.873198,3.609799
2022-12-23 05:17:32.994128,3.609672
2022-12-23 05:18:03.124115,3.609537
2022-12-23 05:18:33.257119,3.609396
2022-12-23 05:19:03.395542,3.60926
2022-12-23 05:19:33.532202,3.609125
2022-12-23 05:20:03.665758,3.609
2022-12-23 05:20:33.782889,3.608856
2022-12-23 05:21:03.903032,3.608721
2022-12-23 05:21:34.023170,3.608572
2022-12-23 05:22:04.155960,3.60845
2022-12-23 05:22:34.279047,3.60832
2022-12-23 05:23:04.406109,3.608181
2022-12-23 05:23:34.532723,3.608032
2022-12-23 05:24:04.657264,3.607904
2022-12-23 05:24:34.782499,3.607776
2022-12-23 05:25:04.900835,3.607631
2022-12-23 05:25:35.032037,3.607501
2022-12-23 05:26:05.163070,3.607369
2022-12-23 05:26:35.282556,3.607236
2022-12-23 05:27:05.405378,3.607097
2022-12-23 05:27:35.523774,3.606962
2022-12-23 05:28:05.644001,3.606822
2022-12-23 05:28:35.774028,3.606692
2022-12-23 05:29:05.907333,3.606546
2022-12-23 05:29:36.039433,3.606424
2022-12-23 05:30:06.161021,3.606287
2022-12-23 05:30:36.288959,3.606134
2022-12-23 05:31:06.425741,3.606015
2022-12-23 05:31:36.564322,3.605891
2022-12-23 05:32:06.702954,3.605719
2022-12-23 05:32:36.827520,3.605599
2022-12-23 05:33:06.951900,3.605453
2022-12-23 05:33:37.078423,3.605328
2022-12-23 05:34:07.220153,3.605198
2022-12-23 05:34:37.349024,3.605058
2022-12-23 05:35:07.459671,3.604916
2022-12-23 05:35:37.592101,3.604786
2022-12-23 05:36:07.725190,3.604642
2022-12-23 05:36:37.846751,3.604493
2022-12-23 05:37:07.973636,3.604351
2022-12-23 05:37:38.111137,3.604217
2022-12-23 05:38:08.246644,3.604074
2022-12-23 05:38:38.379598,3.60394
2022-12-23 05:39:08.517188,3.603782
2022-12-23 05:39:38.650427,3.603648
2022-12-23 05:40:08.778568,3.603487
2022-12-23 05:40:38.908305,3.603356
2022-12-23 05:41:09.022067,3.603224
2022-12-23 05:41:39.149910,3.60307
2022-12-23 05:42:09.272928,3.602922
2022-12-23 05:42:39.412988,3.602794
2022-12-23 05:43:09.548000,3.602647
2022-12-23 05:43:39.683252,3.602508
2022-12-23 05:44:09.803440,3.602355
2022-12-23 05:44:39.933655,3.602217
2022-12-23 05:45:10.050447,3.602091
2022-12-23 05:45:40.184471,3.601958
2022-12-23 05:46:10.320457,3.601816
2022-12-23 05:46:40.446305,3.601659
